dir,entry_time,entry,sl,risk,exit_time,exit,r,outcome,full_sl
Short,2025-09-25 04:40:00,3738.35,3744.1708165677737,5.820816567773869,2025-09-25 09:10:00,3744.1708165677737,-1.0274875523282707,SL,True
Long,2025-09-25 10:35:00,3751.41,3745.855059575291,5.554940424709212,2025-09-25 14:00:00,3750.37,-0.20342252366443994,REV,False
Short,2025-09-25 14:00:00,3750.37,3756.602852141706,6.23285214170599,2025-09-25 15:35:00,3737.904295716588,1.969516363346933,TP4,False
Short,2025-09-25 18:20:00,3733.28,3743.4156674426395,10.135667442639322,2025-09-25 20:55:00,3743.4156674426395,-1.0167724524272346,SL,True
Long,2025-09-26 09:10:00,3751.54,3746.499203389065,5.040796610934995,2025-09-26 09:40:00,3746.499203389065,-1.0357086416876322,SL,True
Long,2025-09-26 17:00:00,3768.95,3759.75611072963,9.193889270369725,2025-09-29 01:00:00,3759.75611072963,-1.0119644686557727,SL,True
Short,2025-09-29 01:20:00,3766.87,3773.135874097745,6.265874097745019,2025-09-29 03:10:00,3773.135874097745,-1.0303229839980803,SL,True
Long,2025-09-29 08:55:00,3813.62,3805.5642149861956,8.055785013804334,2025-09-29 10:30:00,3810.33,-0.42950500715584305,REV,False
Short,2025-09-29 10:30:00,3810.33,3817.935034010151,7.605034010151047,2025-09-29 11:45:00,3817.935034010151,-1.024983451717162,SL,True
Short,2025-09-29 15:30:00,3814.19,3821.391921164463,7.2019211644626795,2025-09-29 16:20:00,3821.391921164463,-1.0194392574985427,SL,True
Long,2025-09-29 17:20:00,3823.66,3813.7704771396243,9.88952286037534,2025-09-30 04:00:00,3843.4390457207505,1.9817989196707135,TP4,False
Long,2025-09-30 04:20:00,3847.27,3840.8734686904627,6.396531309537442,2025-09-30 06:35:00,3860.063062619075,1.9781131376952543,TP4,False
Long,2025-09-30 06:40:00,3863.71,3857.6362868971787,6.073713102821178,2025-09-30 09:15:00,3862.77,-0.17287612737459404,REV,False
Short,2025-09-30 09:15:00,3862.77,3869.0300715891003,6.260071589100242,2025-09-30 09:30:00,3869.0300715891003,-1.028753664784521,SL,True
Short,2025-09-30 11:20:00,3829.33,3839.988835729223,10.658835729223057,2025-09-30 11:35:00,3808.012328541554,1.984988979653623,TP4,False
Short,2025-10-01 05:50:00,3860.71,3866.8473556453832,6.137355645382972,2025-10-01 08:00:00,3866.8473556453832,-1.0309579582768935,SL,True
Long,2025-10-01 10:50:00,3878.09,3870.636863459465,7.453136540535069,2025-10-01 11:15:00,3892.9962730810703,1.974507376999381,TP4,False
Short,2025-10-01 16:10:00,3865.64,3874.9012422594246,9.261242259424789,2025-10-01 16:30:00,3874.9012422594246,-1.0151167625333957,SL,True
Long,2025-10-01 17:30:00,3877.92,3868.711195697889,9.208804302111266,2025-10-01 17:45:00,3868.711195697889,-1.018460594277265,SL,True
Short,2025-10-01 18:15:00,3863.38,3875.4186266034826,12.038626603482504,2025-10-02 11:40:00,3875.4186266034826,-1.011629233517343,SL,True
Long,2025-10-02 11:45:00,3876.34,3870.292518550516,6.047481449483979,2025-10-02 15:05:00,3888.434962898968,1.9718891241882874,TP4,False
Long,2025-10-02 15:30:00,3885.03,3878.954298249224,6.075701750776311,2025-10-02 16:45:00,3878.954298249224,-1.0279803069626037,SL,True
Short,2025-10-02 17:30:00,3857.34,3867.8743448706236,10.534344870623709,2025-10-02 17:45:00,3836.2713102587527,1.9914565166505096,TP4,False
Long,2025-10-03 04:00:00,3859.33,3855.2571862569457,4.072813743054358,2025-10-03 04:10:00,3855.2571862569457,-1.0466507952453938,SL,True
Short,2025-10-03 06:15:00,3844.28,3850.5496452726597,6.269645272659705,2025-10-03 08:10:00,3850.5496452726597,-1.0303047448040452,SL,True
Short,2025-10-03 14:20:00,3859.36,3864.60445801945,5.244458019449764,2025-10-03 15:15:00,3864.60445801945,-1.036228719782914,SL,True
Long,2025-10-03 15:55:00,3873.77,3867.5948692555776,6.175130744422308,2025-10-03 16:40:00,3886.120261488845,1.9708508196101933,TP4,False
Long,2025-10-06 01:20:00,3891.86,3886.4731375983665,5.386862401633388,2025-10-06 01:55:00,3902.633724803267,1.9832926863005214,TP4,False
Long,2025-10-06 04:05:00,3905.62,3897.4508503371007,8.169149662898922,2025-10-06 05:00:00,3921.9582993257977,1.9767417653194779,TP4,False
Long,2025-10-06 08:45:00,3932.79,3924.6629070796753,8.127092920324817,2025-10-06 09:05:00,3924.6629070796753,-1.0233785932882227,SL,True
Long,2025-10-06 10:25:00,3932.46,3924.8531406030415,7.606859396958655,2025-10-06 11:05:00,3947.6737187939175,1.9868539702416688,TP4,False
Long,2025-10-07 02:00:00,3964.43,3956.4964783605947,7.933521639405172,2025-10-07 04:00:00,3959.41,-0.6567071014368103,REV,False
Short,2025-10-07 04:00:00,3959.41,3967.1068433481687,7.696843348168768,2025-10-07 06:10:00,3967.1068433481687,-1.016890041036239,SL,True
Short,2025-10-07 08:10:00,3965.3,3971.6120440214427,6.312044021442308,2025-10-07 10:00:00,3952.6759119571157,1.974651634326921,TP4,False
Long,2025-10-07 16:00:00,3981.58,3974.179667031365,7.4003329686347525,2025-10-07 16:35:00,3974.179667031365,-1.0189180676860587,SL,True
Long,2025-10-07 17:15:00,3976.65,3966.376477273692,10.273522726307807,2025-10-07 18:45:00,3966.376477273692,-1.0097337595549376,SL,True
Short,2025-10-07 18:45:00,3963.6,3974.836687953141,11.236687953140963,2025-10-07 19:05:00,3974.836687953141,-1.0080094775591637,SL,True
Short,2025-10-08 04:00:00,3987.05,3992.9412375794827,5.891237579482396,2025-10-08 04:25:00,3992.9412375794827,-1.0322512880250956,SL,True
Long,2025-10-08 05:10:00,4004.65,3997.696150580806,6.9538494191943965,2025-10-08 07:00:00,4018.5576988383887,1.9726770039805903,TP4,False
Long,2025-10-08 07:05:00,4019.08,4013.0374287810832,6.0425712189165175,2025-10-08 08:15:00,4031.165142437833,1.9735212057577045,TP4,False
Long,2025-10-08 15:25:00,4040.35,4032.8184871421213,7.531512857878819,2025-10-08 15:35:00,4032.8184871421213,-1.0132775448819946,SL,True
Short,2025-10-09 02:40:00,4010.31,4020.1077617908404,9.797761790840399,2025-10-09 03:15:00,4020.1077617908404,-1.0183715427913695,SL,True
Long,2025-10-09 15:50:00,4049.85,4042.700298874299,7.149701125701183,2025-10-09 16:35:00,4042.700298874299,-1.0125879387708079,SL,True
Short,2025-10-09 16:40:00,4031.21,4041.968545409096,10.758545409095662,2025-10-09 17:20:00,4009.692909181809,1.9916345568496676,TP4,False
Short,2025-10-09 19:30:00,3998.89,4012.346474552958,13.456474552958436,2025-10-09 19:50:00,3971.977050894083,1.9933117697621598,TP4,False
Short,2025-10-10 04:15:00,3978.76,3987.3262326262866,8.56623262628652,2025-10-10 06:45:00,3961.627534747427,1.9859915081419077,TP4,False
Short,2025-10-10 07:05:00,3955.1,3964.693076409194,9.593076409194158,2025-10-10 07:45:00,3964.693076409194,-1.0125090215986277,SL,True
Long,2025-10-10 12:40:00,4002.57,3993.164614020295,9.405385979705036,2025-10-10 13:00:00,3993.164614020295,-1.0116954264543008,SL,True
Long,2025-10-10 14:45:00,3994.7,3985.696980384467,9.003019615532532,2025-10-10 14:55:00,3985.696980384467,-1.0155503382174718,SL,True
Long,2025-10-10 18:20:00,4015.13,3999.6051331862286,15.524866813771467,2025-10-10 18:45:00,3999.6051331862286,-1.007085407000236,SL,True
Long,2025-10-13 01:10:00,4022.02,4005.9693072808577,16.05069271914229,2025-10-13 02:05:00,4054.1213854382845,1.9875394786069556,TP4,False
Long,2025-10-13 02:05:00,4059.97,4044.45084724427,15.519152755730136,2025-10-13 02:10:00,4044.45084724427,-1.0057992856579463,SL,True
Long,2025-10-13 17:50:00,4102.01,4093.896126814841,8.113873185159388,2025-10-13 18:05:00,4093.896126814841,-1.0209517694102999,SL,True
Long,2025-10-14 02:30:00,4126.27,4119.568826642288,6.70117335771299,2025-10-14 04:10:00,4139.672346715426,1.9791081363625407,TP4,False
Long,2025-10-14 04:10:00,4140.57,4130.8517377650605,9.718262234939628,2025-10-14 06:30:00,4160.006524469879,1.9907390850520144,TP4,False
Long,2025-10-14 08:05:00,4176.25,4166.97725629623,9.272743703770162,2025-10-14 08:35:00,4166.97725629623,-1.0140195830007852,SL,True
Long,2025-10-14 11:10:00,4140.9,4124.027177763062,16.8728222369374,2025-10-14 12:55:00,4124.027177763062,-1.0077046980152076,SL,True
Short,2025-10-15 03:25:00,4156.01,4164.303311840083,8.293311840082653,2025-10-15 03:35:00,4164.303311840083,-1.0180868635946863,SL,True
Long,2025-10-15 04:20:00,4182.43,4170.733480961606,11.696519038393973,2025-10-15 05:30:00,4170.733480961606,-1.0076945969741082,SL,True
Short,2025-10-15 05:30:00,4168.31,4178.880306636609,10.57030663660841,2025-10-15 06:00:00,4178.880306636609,-1.0160827879308103,SL,True
Short,2025-10-15 12:15:00,4192.02,4201.6516126560855,9.631612656085279,2025-10-15 12:20:00,4172.75677468783,1.988579274943023,TP4,False
Long,2025-10-16 15:30:00,4246.34,4238.4087265252565,7.9312734747433336,2025-10-16 15:35:00,4238.4087265252565,-1.0113474841444963,SL,True
Long,2025-10-16 17:00:00,4256.14,4242.28714529925,13.852854700750159,2025-10-16 19:15:00,4283.8457094015,1.9927812712859114,TP4,False
Long,2025-10-16 21:20:00,4291.42,4277.566756293444,13.853243706555926,2025-10-16 23:10:00,4319.126487413112,1.99350332659222,TP4,False
Long,2025-10-17 01:00:00,4337.47,4324.34678320787,13.12321679213009,2025-10-17 01:15:00,4363.716433584261,1.9885698756352501,TP4,False
Short,2025-10-17 04:00:00,4350.38,4367.983408909837,17.603408909836954,2025-10-17 04:35:00,4315.173182180326,1.9943192821054174,TP4,False
Short,2025-10-17 11:05:00,4322.93,4345.416109262839,22.486109262839175,2025-10-17 11:15:00,4345.416109262839,-1.0053366279865075,SL,True
Short,2025-10-17 14:30:00,4308.03,4325.613003206457,17.58300320645705,2025-10-17 16:35:00,4272.863993587086,1.9948814204863847,TP4,False
Short,2025-10-17 16:35:00,4281.57,4307.669887349678,26.099887349678085,2025-10-17 17:05:00,4229.370225300643,1.9965517092547638,TP4,False
Short,2025-10-20 09:25:00,4226.84,4239.896525585463,13.056525585462342,2025-10-20 09:35:00,4239.896525585463,-1.009190806483303,SL,True
Long,2025-10-20 15:30:00,4305.29,4292.393944523459,12.896055476540973,2025-10-20 17:00:00,4294.56,-0.8428933963391382,REV,False
Short,2025-10-20 17:00:00,4294.56,4311.838831772538,17.2788317725376,2025-10-20 17:10:00,4311.838831772538,-1.0052086854704265,SL,True
Long,2025-10-20 18:15:00,4354.79,4338.707812324131,16.082187675869474,2025-10-20 20:35:00,4338.707812324131,-1.0055962535578853,SL,True
Short,2025-10-20 23:15:00,4348.82,4360.945010675966,12.125010675966633,2025-10-20 23:25:00,4360.945010675966,-1.011546381586046,SL,True
Long,2025-10-21 01:45:00,4367.89,4353.983826564023,13.906173435977722,2025-10-21 04:20:00,4353.983826564023,-1.0115056813246581,SL,True
Long,2025-10-21 09:40:00,4337.45,4326.394657386402,11.055342613597565,2025-10-21 10:25:00,4326.394657386402,-1.017186260674208,SL,True
Short,2025-10-21 10:30:00,4301.77,4315.7055687099455,13.935568709945493,2025-10-21 11:00:00,4273.898862580109,1.9935417059846507,TP4,False
Short,2025-10-21 15:30:00,4218.17,4238.477549150383,20.30754915038349,2025-10-21 16:45:00,4177.554901699233,1.994583295148764,TP4,False
Short,2025-10-21 17:20:00,4152.99,4182.807904753137,29.817904753137498,2025-10-21 17:45:00,4093.3541904937247,1.9969816792713975,TP4,False
Short,2025-10-22 13:50:00,4034.4,4061.4657683823903,27.065768382390186,2025-10-22 16:00:00,4061.4657683823903,-1.0051725854600553,SL,True
Long,2025-10-22 16:00:00,4066.08,4038.849780392304,27.230219607695943,2025-10-22 17:30:00,4038.849780392304,-1.0033051514565958,SL,True
Long,2025-10-23 01:50:00,4098.78,4083.762923918981,15.017076081018635,2025-10-23 02:25:00,4083.762923918981,-1.0133181718545694,SL,True
Short,2025-10-23 10:35:00,4099.94,4114.410992520608,14.470992520607782,2025-10-23 11:05:00,4114.410992520608,-1.006219338436671,SL,True
Long,2025-10-23 16:15:00,4139.99,4126.848170637747,13.141829362253226,2025-10-23 19:45:00,4126.848170637747,-1.0121748651263978,SL,True
Long,2025-10-24 04:10:00,4142.9,4132.755330885146,10.144669114853707,2025-10-24 04:20:00,4132.755330885146,-1.0207005273038212,SL,True
Short,2025-10-24 09:00:00,4095.32,4105.624270648977,10.304270648976722,2025-10-24 10:50:00,4074.711458702047,1.991265757367395,TP4,False
Short,2025-10-24 10:50:00,4072.42,4084.514662906842,12.094662906842169,2025-10-24 11:25:00,4048.230674186316,1.9909050793025538,TP4,False
Long,2025-10-24 15:30:00,4090.41,4076.8271877075013,13.582812292498573,2025-10-24 15:35:00,4076.8271877075013,-1.006626021037612,SL,True
Short,2025-10-27 00:40:00,4080.38,4098.487746549519,18.1077465495191,2025-10-27 03:05:00,4094.23,-0.7714930160854786,REV,False
Long,2025-10-27 03:05:00,4094.23,4078.9100160070207,15.319983992979465,2025-10-27 04:00:00,4078.9100160070207,-1.0058746797673639,SL,True
Short,2025-10-27 10:50:00,4040.37,4051.1710847977993,10.801084797799211,2025-10-27 13:35:00,4018.7678304044016,1.9916675036179272,TP4,False
Short,2025-10-27 13:35:00,4016.36,4029.8720661315747,13.512066131574516,2025-10-27 13:45:00,4029.8720661315747,-1.0066607134041279,SL,True
Short,2025-10-27 15:40:00,4025.38,4041.250924572839,15.870924572838838,2025-10-27 16:15:00,3993.6381508543222,1.993699169853598,TP4,False
Short,2025-10-28 07:35:00,3960.14,3972.8918739113715,12.751873911371495,2025-10-28 09:20:00,3934.6362521772567,1.9843160306171603,TP4,False
Short,2025-10-28 10:15:00,3918.58,3932.102285192194,13.522285192194001,2025-10-28 11:05:00,3891.535429615612,1.9933443202298378,TP4,False
Long,2025-10-28 12:30:00,3913.25,3898.8556213995435,14.394378600456589,2025-10-28 16:00:00,3942.038757200913,1.990968696627449,TP4,False
Long,2025-10-29 02:40:00,3981.62,3968.8500476077656,12.76995239223413,2025-10-29 03:40:00,3968.8500476077656,-1.0164448537903574,SL,True
Long,2025-10-29 09:10:00,3995.19,3983.75941953875,11.430580461249765,2025-10-29 10:55:00,4018.0511609224995,1.9877521530534128,TP4,False
Long,2025-10-29 14:40:00,4025.91,4015.9182651924943,9.991734807505473,2025-10-29 15:00:00,4015.9182651924943,-1.0190157168560272,SL,True
Short,2025-10-29 17:45:00,3997.52,4008.3095062923157,10.789506292315917,2025-10-29 20:35:00,3975.940987415368,1.9916585617949965,TP4,False
Short,2025-10-29 20:35:00,3951.49,3969.8124581533075,18.322458153307597,2025-10-29 20:55:00,3969.8124581533075,-1.0049120046691913,SL,True
Short,2025-10-29 21:40:00,3928.97,3952.952121748831,23.982121748831055,2025-10-29 22:25:00,3952.952121748831,-1.0037527955592351,SL,True
Short,2025-10-30 00:00:00,3922.17,3941.4352808181848,19.26528081818484,2025-10-30 00:15:00,3941.4352808181848,-1.010381369567739,SL,True
Long,2025-10-30 08:55:00,3976.72,3961.592971629456,15.127028370543995,2025-10-30 09:25:00,3961.592971629456,-1.0112381623036404,SL,True
Short,2025-10-31 05:10:00,3994.11,4008.276798679499,14.16679867949856,2025-10-31 06:50:00,4008.276798679499,-1.0070587577520143,SL,True
Long,2025-10-31 09:45:00,4018.29,4007.053587724219,11.23641227578065,2025-10-31 10:50:00,4007.053587724219,-1.0088996378511061,SL,True
Short,2025-10-31 10:50:00,4007.6,4018.543448411813,10.943448411813499,2025-10-31 14:20:00,4018.543448411813,-1.010051676204827,SL,True
Short,2025-11-03 01:35:00,3987.21,3997.424286624728,10.214286624728256,2025-11-03 02:10:00,3966.7814267505437,1.9911888119741736,TP4,False
Long,2025-11-03 03:15:00,3993.33,3979.1159636690036,14.214036330996139,2025-11-03 09:00:00,4021.758072661992,1.9873364612409559,TP4,False
Short,2025-11-03 16:25:00,4010.19,4018.848892041965,8.658892041964908,2025-11-03 16:45:00,4018.848892041965,-1.0161683503295234,SL,True
Long,2025-11-03 17:40:00,4021.35,4008.354223439114,12.99577656088597,2025-11-03 17:55:00,4008.354223439114,-1.0069253268227887,SL,True
Short,2025-11-04 01:10:00,3988.15,3996.490770008263,8.340770008263123,2025-11-04 01:25:00,3996.490770008263,-1.014387160883348,SL,True
Short,2025-11-04 02:35:00,3984.24,3993.511486078687,9.271486078687099,2025-11-04 03:15:00,3993.511486078687,-1.009707181700579,SL,True
Short,2025-11-04 04:00:00,3978.57,3989.208879994465,10.638879994464729,2025-11-04 05:00:00,3989.208879994465,-1.0187989713300756,SL,True
Long,2025-11-04 05:30:00,3995.38,3985.3022494668326,10.077750533167375,2025-11-04 06:45:00,3985.3022494668326,-1.0089305643857691,SL,True
Short,2025-11-04 07:55:00,3973.45,3982.9404465430507,9.49044654305091,2025-11-04 08:50:00,3982.9404465430507,-1.0221275151856528,SL,True
Short,2025-11-04 16:00:00,3968.59,3978.72201884292,10.132018842919868,2025-11-04 16:30:00,3948.3259623141603,1.9881563583861943,TP4,False
Short,2025-11-04 17:45:00,3959.81,3975.711838053326,15.901838053326212,2025-11-04 18:20:00,3975.711838053326,-1.0094328718162604,SL,True
Short,2025-11-05 11:20:00,3966.99,3975.0456607901156,8.055660790115693,2025-11-05 15:20:00,3975.0456607901156,-1.0111722678430697,SL,True
Short,2025-11-06 17:00:00,3979.4,3990.2477950347525,10.847795034752258,2025-11-06 17:20:00,3990.2477950347525,-1.0156713875451653,SL,True
Short,2025-11-06 19:20:00,3967.54,3978.608782658024,11.068782658024139,2025-11-06 19:40:00,3978.608782658024,-1.009034417161278,SL,True
Long,2025-11-07 03:05:00,3996.39,3990.8995738987073,5.490426101292632,2025-11-07 05:05:00,3990.8995738987073,-1.0163921703597323,SL,True
Short,2025-11-07 05:05:00,3989.33,3996.393936953632,7.063936953632095,2025-11-07 06:20:00,3996.393936953632,-1.0297284646477438,SL,True
Long,2025-11-07 08:45:00,4003.89,3997.728939957789,6.161060042210782,2025-11-07 13:30:00,3997.728939957789,-1.0324619462608535,SL,True
Short,2025-11-07 17:05:00,3994.82,4005.500635612155,10.68063561215489,2025-11-07 18:05:00,3997.48,-0.26777432578498295,REV,False
Long,2025-11-07 18:05:00,3997.48,3987.94901375407,9.530986245929908,2025-11-07 18:30:00,4016.5419724918597,1.982163440842997,TP4,False
Long,2025-11-10 02:45:00,4022.38,4014.9128466146517,7.467153385348297,2025-11-10 03:20:00,4037.314306770697,1.98794721423878,TP4,False
Long,2025-11-10 11:15:00,4078.23,4069.810774719748,8.419225280251577,2025-11-10 14:20:00,4095.068450560503,1.9762448451796215,TP4,False
Short,2025-11-10 16:00:00,4088.13,4096.566357198581,8.436357198580081,2025-11-10 19:00:00,4096.566357198581,-1.0106681115891523,SL,True
Long,2025-11-11 03:30:00,4140.95,4133.732965963048,7.2170340369517545,2025-11-11 03:45:00,4133.732965963048,-1.0124704968189895,SL,True
Long,2025-11-11 05:10:00,4143.12,4135.437116675258,7.6828833247419395,2025-11-11 07:05:00,4135.437116675258,-1.0169207307341581,SL,True
Short,2025-11-11 16:45:00,4120.58,4130.77875189323,10.198751893230154,2025-11-11 17:25:00,4100.18249621354,1.9803897572865905,TP4,False
Short,2025-11-12 02:55:00,4133.02,4139.429519444314,6.4095194443138634,2025-11-12 04:50:00,4120.200961111373,1.9687964126269477,TP4,False
Short,2025-11-12 05:00:00,4119.95,4127.692986257645,7.742986257645477,2025-11-12 06:05:00,4104.464027484709,1.9741701724186227,TP4,False
Long,2025-11-12 08:25:00,4115.03,4107.592944980049,7.437055019950855,2025-11-12 10:25:00,4129.904110039902,1.973107634747467,TP4,False
Short,2025-11-13 12:55:00,4225.02,4234.007554895133,8.987554895131902,2025-11-13 14:05:00,4234.007554895133,-1.0222529934263502,SL,True
Short,2025-11-13 16:40:00,4188.02,4205.154344344991,17.13434434499051,2025-11-13 18:00:00,4205.154344344991,-1.0052526083395947,SL,True
Short,2025-11-14 08:25:00,4178.28,4187.887503968576,9.60750396857691,2025-11-14 09:25:00,4159.064992062846,1.9791829386015436,TP4,False
Short,2025-11-14 10:45:00,4178.13,4189.782374363323,11.65237436332247,2025-11-14 13:10:00,4154.825251273355,1.9914180580813807,TP4,False
Short,2025-11-14 13:50:00,4137.76,4150.457558088724,12.697558088724,2025-11-14 14:25:00,4112.364883822553,1.9881867049591495,TP4,False
Short,2025-11-14 15:10:00,4085.73,4103.596325990461,17.86632599046093,2025-11-14 15:35:00,4049.9973480190783,1.9932834540204711,TP4,False
Long,2025-11-14 16:55:00,4082.58,4058.0204194708585,24.559580529141265,2025-11-14 17:40:00,4073.51,-0.3737848856623241,REV,False
Short,2025-11-14 17:40:00,4073.51,4094.480766836744,20.970766836743817,2025-11-14 17:50:00,4094.480766836744,-1.0095370856753523,SL,True
Short,2025-11-17 08:40:00,4066.67,4078.012857003788,11.342857003788145,2025-11-17 09:25:00,4078.012857003788,-1.0176322420297814,SL,True
Short,2025-11-17 16:15:00,4067.38,4079.3509369912936,11.970936991293545,2025-11-17 16:35:00,4079.3509369912936,-1.008353564977632,SL,True
Short,2025-11-17 21:30:00,4037.88,4049.618311481991,11.738311481990717,2025-11-17 21:45:00,4014.403377036019,1.9821098630478222,TP4,False
Short,2025-11-18 04:15:00,4031.95,4044.0325079279187,12.082507927918792,2025-11-18 06:15:00,4007.784984144162,1.983447145146273,TP4,False
Long,2025-11-18 10:00:00,4018.69,4008.148684525698,10.541315474301689,2025-11-18 10:35:00,4039.7726309486034,1.983872980519888,TP4,False
Long,2025-11-18 15:30:00,4054.31,4043.168743391106,11.141256608893668,2025-11-18 16:15:00,4076.592513217787,1.98294626839055,TP4,False
